trip_headsign,shape_id,wheelchair_accessible,service_id,route_id,block_id,direction_id,trip_id,trip_short_name,wheelchair_boarding,bikes_allowed
EASTGATE SQUARE TERMINAL,31900,0,2201,5253,a_475266,1,1904984,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2201,5253,a_475265,1,1904985,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2201,5253,a_475270,1,1904986,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2201,5253,a_475269,1,1904987,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2201,5253,a_475270,1,1904980,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2201,5253,a_475269,1,1904981,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2201,5253,a_475268,1,1904982,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2201,5253,a_475267,1,1904983,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2201,5253,a_475268,1,1904988,,1,1
EASTGATE SQUARE TERMINAL,31900,0,2201,5253,a_475267,1,1904989,,1,1
TIM HORTONS FIELD,31915,0,1402_merged_1912812,5256,b_475886,0,1912440,,1,1
UPPER GAGE at RYMAL,31771,0,5,5233,b_474862,0,1897949,,1,1
UPPER GAGE at RYMAL,31771,0,5,5233,b_474863,0,1897948,,1,1
UPPER GAGE at RYMAL,31771,0,5,5233,b_474861,0,1897947,,1,1
UPPER GAGE at RYMAL,31771,0,5,5233,b_474864,0,1897946,,1,1
MEADOWLANDS,31803,0,6,5240,b_475552,0,1907189,,1,1
MEADOWLANDS,31804,0,6,5240,b_475551,0,1907188,,1,1
MEADOWLANDS,31803,0,6,5240,b_475551,0,1907181,,1,1
MEADOWLANDS,31804,0,6,5240,b_475555,0,1907180,,1,1
MEADOWLANDS,31803,0,6,5240,b_475556,0,1907183,,1,1
MEADOWLANDS,31804,0,6,5240,b_475552,0,1907182,,1,1
MEADOWLANDS,31803,0,6,5240,b_475554,0,1907185,,1,1
MEADOWLANDS,31804,0,6,5240,b_475553,0,1907184,,1,1
MEADOWLANDS,31803,0,6,5240,b_475555,0,1907187,,1,1
MEADOWLANDS,31804,0,6,5240,b_475550,0,1907186,,1,1
ALDERSHOT GO STATION,31753,0,1_merged_1912824,5228,b_475387,0,1906099,,1,1
EASTGATE SQUARE,31679,0,7_merged_1912810,5215,b_475663,0,1909059,,1,1
EASTGATE SQUARE,31679,0,7_merged_1912810,5215,b_475659,0,1909058,,1,1
EASTGATE SQUARE,31679,0,7_merged_1912810,5215,b_475663,0,1909055,,1,1
EASTGATE SQUARE,31679,0,7_merged_1912810,5215,b_475659,0,1909054,,1,1
EASTGATE SQUARE,31679,0,7_merged_1912810,5215,b_475661,0,1909057,,1,1
EASTGATE SQUARE,31679,0,7_merged_1912810,5215,b_475662,0,1909056,,1,1
EASTGATE SQUARE,31679,0,7_merged_1912810,5215,b_475662,0,1909051,,1,1
EASTGATE SQUARE,31679,0,7_merged_1912810,5215,b_475660,0,1909050,,1,1
EASTGATE SQUARE,31679,0,7_merged_1912810,5215,b_475661,0,1909053,,1,1
EASTGATE SQUARE,31679,0,7_merged_1912810,5215,b_475660,0,1909052,,1,1
ANCASTER BUSINESS PARK,31834,0,3_merged_1912808,5243,b_475385,0,1902979,,1,1
ANCASTER BUSINESS PARK,31834,0,3_merged_1912808,5243,b_475383,0,1902978,,1,1
ANCASTER BUSINESS PARK,31834,0,3_merged_1912808,5243,b_475380,0,1902973,,1,1
CONFEDERATION WALMART,31847,0,2_merged_1912809,5243,b_475363,1,1902971,,1,1
ANCASTER BUSINESS PARK,31834,0,3_merged_1912808,5243,b_475382,0,1902977,,1,1
ANCASTER BUSINESS PARK,31834,0,3_merged_1912808,5243,b_475386,0,1902976,,1,1
ANCASTER BUSINESS PARK,31834,0,3_merged_1912808,5243,b_475384,0,1902975,,1,1
ANCASTER BUSINESS PARK,31834,0,3_merged_1912808,5243,b_475381,0,1902974,,1,1
RYMAL at UPPER JAMES ONLY,31852,0,2_merged_1912809,5243,b_475359,1,1906271,,1,1
CONFEDERATION WALMART,31847,0,3_merged_1912808,5243,b_475384,1,1906272,,1,1
4f - MOUNT ALBION LOOP via FERRIE,31697,0,2_merged_1912809,5218,b_475478,0,1906273,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31694,0,2_merged_1912809,5218,b_475479,0,1906274,,1,1
WATERDOWN WALMART,31754,0,3_merged_1912808,5228,b_475503,1,1906421,,1,1
FRANK A. COOKE TERMINAL,31782,0,5,5236,b_474946,1,1899830,,1,1
FRANK A. COOKE TERMINAL,31782,0,5,5236,b_474945,1,1899833,,1,1
WATERDOWN WALMART,31754,0,3_merged_1912808,5228,b_475502,1,1906422,,1,1
WATERDOWN WALMART,31754,0,3_merged_1912808,5228,b_475503,1,1906425,,1,1
WATERDOWN WALMART,31754,0,3_merged_1912808,5228,b_475502,1,1906424,,1,1
myRide,31881,0,2_merged_1912809,5249,b_475509,0,1906427,,1,1
myRide,31881,0,2_merged_1912809,5249,b_475508,0,1906426,,1,1
myRide,31881,0,3_merged_1912808,5249,b_475511,0,1906429,,1,1
41o - INDUSTRIAL DRIVE via OTTAWA,31815,0,3_merged_1912808,5240,b_475033,1,1906428,,1,1
EASTGATE SQUARE,30985,0,1_merged_1912805,5106,a_471870,0,1848235,,1,1
EASTGATE SQUARE,30985,0,1_merged_1912805,5106,a_471835,0,1848234,,1,1
EASTGATE SQUARE,30985,0,1_merged_1912805,5106,a_471830,0,1848237,,1,1
EASTGATE SQUARE,30985,0,1_merged_1912805,5106,a_471869,0,1848236,,1,1
EASTGATE SQUARE,30985,0,1_merged_1912805,5106,a_471869,0,1848231,,1,1
EASTGATE SQUARE,30985,0,1_merged_1912805,5106,a_471870,0,1848230,,1,1
EASTGATE SQUARE,30985,0,1_merged_1912805,5106,a_471862,0,1848233,,1,1
EASTGATE SQUARE,30985,0,1_merged_1912805,5106,a_471830,0,1848232,,1,1
EASTGATE SQUARE,30985,0,1_merged_1912805,5106,a_471860,0,1848239,,1,1
EASTGATE SQUARE,30985,0,1_merged_1912805,5106,a_471862,0,1848238,,1,1
UNIVERSITY PLAZA,31737,0,7_merged_1912810,5224,b_475716,1,1909949,,1,1
UNIVERSITY PLAZA,31737,0,7_merged_1912810,5224,b_475714,1,1909948,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31694,0,3_merged_1912808,5218,b_474416,0,1905613,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31694,0,3_merged_1912808,5218,b_474419,0,1905612,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31694,0,3_merged_1912808,5218,b_474417,0,1905611,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31694,0,3_merged_1912808,5218,b_474418,0,1905610,,1,1
UNIVERSITY PLAZA,31737,0,7_merged_1912810,5224,b_475715,1,1909943,,1,1
UNIVERSITY PLAZA,31737,0,7_merged_1912810,5224,b_475716,1,1909942,,1,1
UNIVERSITY PLAZA,31737,0,7_merged_1912810,5224,b_475714,1,1909941,,1,1
UNIVERSITY PLAZA,31737,0,7_merged_1912810,5224,b_475713,1,1909940,,1,1
UNIVERSITY PLAZA,31737,0,7_merged_1912810,5224,b_475713,1,1909947,,1,1
UNIVERSITY PLAZA,31737,0,7_merged_1912810,5224,b_475712,1,1909946,,1,1
34 - DOWNTOWN (MAIN at MACNAB),31792,0,3_merged_1912808,5238,b_474989,1,1905619,,1,1
34 - DOWNTOWN (MAIN at MACNAB),31792,0,3_merged_1912808,5238,b_474989,1,1905618,,1,1
MEADOWLANDS,31803,0,2_merged_1912809,5240,b_475027,0,1901727,,1,1
WATERDOWN WALMART,31754,0,6,5228,b_475606,1,1908097,,1,1
MEADOWLANDS,31803,0,2_merged_1912809,5240,b_475028,0,1901725,,1,1
MEADOWLANDS,31804,0,2_merged_1912809,5240,b_475029,0,1901724,,1,1
MEADOWLANDS,31803,0,2_merged_1912809,5240,b_475030,0,1901723,,1,1
WATERDOWN WALMART,31754,0,6,5228,b_475606,1,1908093,,1,1
WATERDOWN WALMART,31754,0,6,5228,b_475603,1,1908090,,1,1
5 - HEAD STREET,31020,0,1_merged_1912805,5110,a_471918,0,1849691,,1,1
EASTGATE SQUARE,31679,0,3_merged_1912808,5215,b_474263,0,1888701,,1,1
EASTGATE SQUARE,31679,0,3_merged_1912808,5215,b_474264,0,1888700,,1,1
EASTGATE SQUARE,31679,0,3_merged_1912808,5215,b_474261,0,1888703,,1,1
EASTGATE SQUARE,31679,0,3_merged_1912808,5215,b_474262,0,1888702,,1,1
EASTGATE SQUARE,31679,0,3_merged_1912808,5215,b_474259,0,1888705,,1,1
5A - MEADOWLANDS,31018,0,1_merged_1912805,5110,a_471900,0,1849692,,1,1
MEADOWLANDS,31803,0,2_merged_1912809,5240,b_475031,0,1901729,,1,1
MEADOWLANDS,31804,0,2_merged_1912809,5240,b_475026,0,1901728,,1,1
16f - GARNER at WILSON via FIDDLERS GREEN,31748,0,1_merged_1912824,5227,b_475350,0,1905427,,1,1
5A - MEADOWLANDS,31018,0,1_merged_1912805,5110,a_471884,0,1849694,,1,1
5 - HEAD STREET,31020,0,1_merged_1912805,5110,a_471914,0,1849695,,1,1
5A - MEADOWLANDS,31018,0,1_merged_1912805,5110,a_471901,0,1849696,,1,1
5B - PIRIE at GOVERNORS,31016,0,1_merged_1912805,5110,a_471906,0,1849697,,1,1
5 - KING at HIGHWAY 8,31031,0,1_merged_1912805,5110,a_471915,1,1849544,,1,1
5A - GREENHILL at COCHRANE,31023,0,1_merged_1912805,5110,a_471884,1,1849545,,1,1
5B - MOUNT ALBION LOOP,31030,0,1_merged_1912805,5110,a_471886,1,1849546,,1,1
5A - GREENHILL at COCHRANE,31023,0,1_merged_1912805,5110,a_471901,1,1849547,,1,1
5 - KING at HIGHWAY 8,31031,0,1_merged_1912805,5110,a_471914,1,1849540,,1,1
5A - GREENHILL at COCHRANE,31023,0,1_merged_1912805,5110,a_471892,1,1849541,,1,1
5B - MOUNT ALBION LOOP,31030,0,1_merged_1912805,5110,a_471906,1,1849542,,1,1
5A - GREENHILL at COCHRANE,31023,0,1_merged_1912805,5110,a_471900,1,1849543,,1,1
5 - KING at HIGHWAY 8,31031,0,1_merged_1912805,5110,a_471916,1,1849548,,1,1
5A - GREENHILL at COCHRANE,31023,0,1_merged_1912805,5110,a_471902,1,1849549,,1,1
41k - INDUSTRIAL DRIVE via KENILWORTH,31816,0,7_merged_1912810,5240,b_475788,1,1911421,,1,1
ANCASTER BUSINESS PARK,31834,0,7_merged_1912810,5243,b_475790,0,1911423,,1,1
ANCASTER BUSINESS PARK,31834,0,7_merged_1912810,5243,b_475789,0,1911422,,1,1
ANCASTER BUSINESS PARK,31834,0,7_merged_1912810,5243,b_475792,0,1911425,,1,1
ANCASTER BUSINESS PARK,31834,0,7_merged_1912810,5243,b_475791,0,1911424,,1,1
ANCASTER BUSINESS PARK,31834,0,7_merged_1912810,5243,b_475794,0,1911427,,1,1
ANCASTER BUSINESS PARK,31834,0,7_merged_1912810,5243,b_475793,0,1911426,,1,1
ANCASTER BUSINESS PARK,31834,0,7_merged_1912810,5243,b_475789,0,1911429,,1,1
ANCASTER BUSINESS PARK,31834,0,7_merged_1912810,5243,b_475795,0,1911428,,1,1
TIM HORTONS FIELD,31926,0,1203,5258,b_475960,0,1912688,,1,1
TIM HORTONS FIELD,31926,0,1203,5258,b_475961,0,1912689,,1,1
TIM HORTONS FIELD,31926,0,1203,5258,b_475959,0,1912684,,1,1
TIM HORTONS FIELD,31926,0,1203,5258,b_475960,0,1912685,,1,1
TIM HORTONS FIELD,31926,0,1203,5258,b_475961,0,1912686,,1,1
TIM HORTONS FIELD,31926,0,1203,5258,b_475959,0,1912687,,1,1
TIM HORTONS FIELD,31923,0,1203,5258,b_475957,0,1912680,,1,1
TIM HORTONS FIELD,31924,0,1203,5258,b_475958,0,1912681,,1,1
TIM HORTONS FIELD,31924,0,1203,5258,b_475958,0,1912682,,1,1
TIM HORTONS FIELD,31924,0,1203,5258,b_475957,0,1912683,,1,1
55 - EASTGATE SQUARE via HIGHWAY 8,31869,0,1_merged_1912824,5246,b_474601,1,1903615,,1,1
55A - EASTGATE SQUARE via BARTON,31870,0,1_merged_1912824,5246,b_474598,1,1903614,,1,1
55 - EASTGATE SQUARE via HIGHWAY 8,31869,0,1_merged_1912824,5246,b_474607,1,1903617,,1,1
55A - EASTGATE SQUARE via BARTON,31870,0,1_merged_1912824,5246,b_474603,1,1903616,,1,1
55 - EASTGATE SQUARE via HIGHWAY 8,31869,0,1_merged_1912824,5246,b_474231,1,1903611,,1,1
55A - EASTGATE SQUARE via BARTON,31870,0,1_merged_1912824,5246,b_474230,1,1903610,,1,1
4 - MOUNT ALBION LOOP via BURLINGTON STREET,31000,0,1_merged_1912805,5109,a_470755,0,1832849,,1,1
HAMILTON GO CENTRE,30999,0,7_merged_1912791,5108,a_470749,1,1832848,,1,1
HAMILTON GO CENTRE,30999,0,7_merged_1912791,5108,a_470750,1,1832847,,1,1
HAMILTON GO CENTRE,30999,0,7_merged_1912791,5108,a_470749,1,1832846,,1,1
HAMILTON GO CENTRE,30999,0,7_merged_1912791,5108,a_470750,1,1832845,,1,1
HAMILTON GO CENTRE,30999,0,7_merged_1912791,5108,a_470749,1,1832844,,1,1
HAMILTON GO CENTRE,30999,0,7_merged_1912791,5108,a_470750,1,1832843,,1,1
HAMILTON GO CENTRE,30999,0,7_merged_1912791,5108,a_470749,1,1832842,,1,1
HAMILTON GO CENTRE,30999,0,7_merged_1912791,5108,a_470750,1,1832841,,1,1
HAMILTON GO CENTRE,30999,0,7_merged_1912791,5108,a_470749,1,1832840,,1,1
UPPER GAGE at RYMAL,31767,0,2_merged_1912809,5232,b_474839,0,1897188,,1,1
WEST HAMILTON LOOP via MCMASTER,31168,0,14602_merged_1912801,5135,a_471537,0,1845315,,1,1
WEST HAMILTON LOOP via MCMASTER,31168,0,14602_merged_1912801,5135,a_471536,0,1845314,,1,1
WEST HAMILTON LOOP via MCMASTER,31168,0,14602_merged_1912801,5135,a_471536,0,1845317,,1,1
WEST HAMILTON LOOP via MCMASTER,31168,0,14602_merged_1912801,5135,a_471535,0,1845316,,1,1
WEST HAMILTON LOOP via MCMASTER,31168,0,14602_merged_1912801,5135,a_471536,0,1845311,,1,1
WEST HAMILTON LOOP via MCMASTER,31168,0,14602_merged_1912801,5135,a_471535,0,1845310,,1,1
WEST HAMILTON LOOP via MCMASTER,31168,0,14602_merged_1912801,5135,a_471535,0,1845313,,1,1
WEST HAMILTON LOOP via MCMASTER,31168,0,14602_merged_1912801,5135,a_471537,0,1845312,,1,1
WEST HAMILTON LOOP via MCMASTER,31168,0,14602_merged_1912801,5135,a_471535,0,1845319,,1,1
WEST HAMILTON LOOP via MCMASTER,31168,0,14602_merged_1912801,5135,a_471537,0,1845318,,1,1
55A - EASTGATE SQUARE via BARTON,31870,0,1_merged_1912824,5246,b_474606,1,1903594,,1,1
LIME RIDGE MALL,31085,0,7_merged_1912791,5126,a_471278,0,1841128,,1,1
LIME RIDGE MALL,31085,0,7_merged_1912791,5126,a_471281,0,1841129,,1,1
PRINCESS POINT LOOP,31723,0,4,5220,b_474582,0,1893217,,1,1
LIME RIDGE MALL,31085,0,7_merged_1912791,5126,a_471281,0,1841127,,1,1
DOWNTOWN,31724,0,3_merged_1912808,5220,b_474577,1,1893215,,1,1
DOWNTOWN,31724,0,3_merged_1912808,5220,b_474580,1,1893214,,1,1
DOWNTOWN,31724,0,3_merged_1912808,5220,b_474578,1,1893213,,1,1
DOWNTOWN,31724,0,3_merged_1912808,5220,b_474579,1,1893212,,1,1
DOWNTOWN,31724,0,3_merged_1912808,5220,b_474577,1,1893211,,1,1
DOWNTOWN,31724,0,3_merged_1912808,5220,b_474580,1,1893210,,1,1
5 - KING at HIGHWAY 8,31722,0,7_merged_1912810,5219,b_475693,1,1909554,,1,1
5B - MOUNT ALBION LOOP,31721,0,7_merged_1912810,5219,b_475687,1,1909555,,1,1
5A - GREENHILL at COCHRANE,31715,0,7_merged_1912810,5219,b_475688,1,1909556,,1,1
5 - KING at HIGHWAY 8,31722,0,7_merged_1912810,5219,b_474548,1,1909557,,1,1
FRANK A. COOKE TERMINAL,31778,0,3_merged_1912808,5235,b_474897,1,1899079,,1,1
FRANK A. COOKE TERMINAL,31778,0,3_merged_1912808,5235,b_474896,1,1899078,,1,1
5B - MOUNT ALBION LOOP,31721,0,7_merged_1912810,5219,b_475692,1,1909552,,1,1
5A - GREENHILL at COCHRANE,31715,0,7_merged_1912810,5219,b_475686,1,1909553,,1,1
FRANK A. COOKE TERMINAL,31778,0,3_merged_1912808,5235,b_474897,1,1899075,,1,1
FRANK A. COOKE TERMINAL,31778,0,3_merged_1912808,5235,b_474896,1,1899074,,1,1
FRANK A. COOKE TERMINAL,31778,0,3_merged_1912808,5235,b_474897,1,1899077,,1,1
FRANK A. COOKE TERMINAL,31778,0,3_merged_1912808,5235,b_474896,1,1899076,,1,1
FRANK A. COOKE TERMINAL,31778,0,3_merged_1912808,5235,b_474897,1,1899071,,1,1
FRANK A. COOKE TERMINAL,31778,0,3_merged_1912808,5235,b_474896,1,1899070,,1,1
FRANK A. COOKE TERMINAL,31778,0,3_merged_1912808,5235,b_474897,1,1899073,,1,1
FRANK A. COOKE TERMINAL,31778,0,3_merged_1912808,5235,b_474896,1,1899072,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,5,5229,b_474766,1,1895909,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,5,5229,b_474769,1,1895908,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,5,5229,b_474766,1,1895901,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,5,5229,b_474769,1,1895900,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,5,5229,b_474763,1,1895903,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,5,5229,b_474768,1,1895902,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,5,5229,b_474765,1,1895905,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,5,5229,b_474767,1,1895904,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,5,5229,b_474764,1,1895907,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,5,5229,b_474770,1,1895906,,1,1
FRANK A. COOKE TERMINAL,31769,0,5,5232,b_474864,1,1897460,,1,1
FRANK A. COOKE TERMINAL,31769,0,5,5232,b_474861,1,1897461,,1,1
FRANK A. COOKE TERMINAL,31769,0,5,5232,b_474863,1,1897462,,1,1
FRANK A. COOKE TERMINAL,31769,0,5,5232,b_474862,1,1897463,,1,1
FRANK A. COOKE TERMINAL,31769,0,5,5232,b_474860,1,1897464,,1,1
FRANK A. COOKE TERMINAL,31769,0,5,5232,b_474858,1,1897465,,1,1
FRANK A. COOKE TERMINAL,31769,0,5,5232,b_474857,1,1897466,,1,1
FRANK A. COOKE TERMINAL,31769,0,5,5232,b_474859,1,1897467,,1,1
FRANK A. COOKE TERMINAL,31769,0,5,5232,b_474863,1,1897468,,1,1
FRANK A. COOKE TERMINAL,31769,0,5,5232,b_474860,1,1897469,,1,1
5B - PIRIE at GOVERNORS,31016,0,3_merged_1912789,5110,a_470847,0,1853506,,1,1
5A - MEADOWLANDS,31018,0,3_merged_1912789,5110,a_472167,0,1853505,,1,1
LIME RIDGE MALL,31773,0,2_merged_1912809,5234,b_475489,0,1898308,,1,1
LIME RIDGE MALL,31773,0,2_merged_1912809,5234,b_475493,0,1898309,,1,1
FRANK A. COOKE TERMINAL,31774,0,1_merged_1912824,5234,b_474879,1,1898304,,1,1
FRANK A. COOKE TERMINAL,31774,0,1_merged_1912824,5234,b_474875,1,1898305,,1,1
FRANK A. COOKE TERMINAL,31774,0,1_merged_1912824,5234,b_474879,1,1898306,,1,1
FRANK A. COOKE TERMINAL,31774,0,1_merged_1912824,5234,b_474879,1,1898307,,1,1
FRANK A. COOKE TERMINAL,31774,0,1_merged_1912824,5234,b_474875,1,1898300,,1,1
FRANK A. COOKE TERMINAL,31774,0,1_merged_1912824,5234,b_474879,1,1898301,,1,1
FRANK A. COOKE TERMINAL,31774,0,1_merged_1912824,5234,b_474877,1,1898302,,1,1
FRANK A. COOKE TERMINAL,31774,0,1_merged_1912824,5234,b_474875,1,1898303,,1,1
EASTGATE SQUARE,31045,0,3_merged_1912789,5115,a_472150,0,1852968,,1,1
EASTGATE SQUARE,31045,0,3_merged_1912789,5115,a_472145,0,1852969,,1,1
EASTGATE SQUARE,31045,0,3_merged_1912789,5115,a_472145,0,1852962,,1,1
EASTGATE SQUARE,31045,0,3_merged_1912789,5115,a_472146,0,1852963,,1,1
EASTGATE SQUARE,31045,0,3_merged_1912789,5115,a_472151,0,1852960,,1,1
EASTGATE SQUARE,31045,0,3_merged_1912789,5115,a_472150,0,1852961,,1,1
EASTGATE SQUARE,31045,0,3_merged_1912789,5115,a_472149,0,1852966,,1,1
EASTGATE SQUARE,31045,0,3_merged_1912789,5115,a_472151,0,1852967,,1,1
EASTGATE SQUARE,31045,0,3_merged_1912789,5115,a_472147,0,1852964,,1,1
EASTGATE SQUARE,31045,0,3_merged_1912789,5115,a_472148,0,1852965,,1,1
HAMILTON GO CENTRE,30994,0,2_merged_1912790,5107,a_472041,1,1851439,,1,1
HAMILTON GO CENTRE,30994,0,2_merged_1912790,5107,a_470673,1,1851438,,1,1
HAMILTON GO CENTRE,30994,0,2_merged_1912790,5107,a_470673,1,1851431,,1,1
HAMILTON GO CENTRE,30994,0,2_merged_1912790,5107,a_472040,1,1851430,,1,1
HAMILTON GO CENTRE,30994,0,2_merged_1912790,5107,a_472042,1,1851433,,1,1
HAMILTON GO CENTRE,30994,0,2_merged_1912790,5107,a_472041,1,1851432,,1,1
HAMILTON GO CENTRE,30994,0,2_merged_1912790,5107,a_472044,1,1851435,,1,1
HAMILTON GO CENTRE,30994,0,2_merged_1912790,5107,a_472043,1,1851434,,1,1
HAMILTON GO CENTRE,30994,0,2_merged_1912790,5107,a_472045,1,1851437,,1,1
HAMILTON GO CENTRE,30994,0,2_merged_1912790,5107,a_472040,1,1851436,,1,1
55A - JONES at HIGHWAY 8 via BARTON and GLOVER,31867,0,2_merged_1912809,5246,b_475167,0,1903659,,1,1
FRANK A. COOKE TERMINAL,31763,0,5,5230,b_474790,1,1896339,,1,1
FRANK A. COOKE TERMINAL,31763,0,5,5230,b_474792,1,1896338,,1,1
FRANK A. COOKE TERMINAL,31763,0,5,5230,b_474789,1,1896337,,1,1
FRANK A. COOKE TERMINAL,31763,0,5,5230,b_474790,1,1896336,,1,1
FRANK A. COOKE TERMINAL,31763,0,5,5230,b_474792,1,1896335,,1,1
FRANK A. COOKE TERMINAL,31763,0,5,5230,b_474789,1,1896334,,1,1
FRANK A. COOKE TERMINAL,31763,0,5,5230,b_474790,1,1896333,,1,1
FRANK A. COOKE TERMINAL,31763,0,5,5230,b_474792,1,1896332,,1,1
FRANK A. COOKE TERMINAL,31763,0,5,5230,b_474789,1,1896331,,1,1
FRANK A. COOKE TERMINAL,31763,0,5,5230,b_474790,1,1896330,,1,1
55 - WINONA CROSSING,31866,0,2_merged_1912809,5246,b_475168,0,1903658,,1,1
HAMILTON GO CENTRE,31688,0,5,5216,b_474355,1,1890278,,1,1
HAMILTON GO CENTRE,31688,0,5,5216,b_474353,1,1890279,,1,1
HAMILTON GO CENTRE,31688,0,5,5216,b_474349,1,1890274,,1,1
HAMILTON GO CENTRE,31688,0,5,5216,b_474352,1,1890275,,1,1
HAMILTON GO CENTRE,31688,0,5,5216,b_474344,1,1890276,,1,1
HAMILTON GO CENTRE,31688,0,5,5216,b_474345,1,1890277,,1,1
HAMILTON GO CENTRE,31688,0,5,5216,b_474347,1,1890270,,1,1
HAMILTON GO CENTRE,31688,0,5,5216,b_474348,1,1890271,,1,1
HAMILTON GO CENTRE,31688,0,5,5216,b_474354,1,1890272,,1,1
HAMILTON GO CENTRE,31688,0,5,5216,b_474351,1,1890273,,1,1
FRANK A. COOKE TERMINAL,31082,0,1_merged_1912805,5124,a_471972,1,1850472,,1,1
FRANK A. COOKE TERMINAL,31082,0,1_merged_1912805,5124,a_471969,1,1850473,,1,1
FRANK A. COOKE TERMINAL,31082,0,1_merged_1912805,5124,a_471971,1,1850470,,1,1
FRANK A. COOKE TERMINAL,31082,0,1_merged_1912805,5124,a_471974,1,1850477,,1,1
FRANK A. COOKE TERMINAL,31082,0,1_merged_1912805,5124,a_471973,1,1850475,,1,1
FRANK A. COOKE TERMINAL,31082,0,1_merged_1912805,5124,a_471975,1,1850478,,1,1
VALLEY PARK,31739,0,1_merged_1912824,5225,b_474643,0,1894818,,1,1
VALLEY PARK,31739,0,1_merged_1912824,5225,b_474644,0,1894819,,1,1
HAMILTON GO CENTRE,31688,0,2_merged_1912809,5216,b_474323,1,1889849,,1,1
HAMILTON GO CENTRE,31688,0,2_merged_1912809,5216,b_474328,1,1889848,,1,1
BAYFRONT PARK,31879,0,3403_merged_1912815,5248,b_475193,0,1904153,,1,1
HAMILTON GO CENTRE,31688,0,2_merged_1912809,5216,b_474324,1,1889844,,1,1
HAMILTON GO CENTRE,31688,0,2_merged_1912809,5216,b_474317,1,1889847,,1,1
HAMILTON GO CENTRE,31688,0,2_merged_1912809,5216,b_474318,1,1889846,,1,1
HAMILTON GO CENTRE,31688,0,2_merged_1912809,5216,b_474319,1,1889841,,1,1
VALLEY PARK LOOP,31050,0,7_merged_1912791,5116,a_471051,0,1836962,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,7_merged_1912810,5229,b_475751,1,1910470,,1,1
VALLEY PARK LOOP,31050,0,7_merged_1912791,5116,a_471050,0,1836963,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,7_merged_1912810,5229,b_475748,1,1910473,,1,1
BAYFRONT PARK,31879,0,3403_merged_1912815,5248,b_475193,0,1904154,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14601_merged_1912821,5244,b_475216,0,1906076,,1,1
HAMILTON GO CENTRE,31861,0,14601_merged_1912821,5244,b_475212,1,1906077,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14601_merged_1912821,5244,b_475209,0,1906074,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14601_merged_1912821,5244,b_475210,0,1906075,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14601_merged_1912821,5244,b_475216,0,1906072,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14601_merged_1912821,5244,b_475212,0,1906073,,1,1
CONFEDERATION WALMART,31847,0,3_merged_1912808,5243,b_475383,1,1906070,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14601_merged_1912821,5244,b_475210,0,1906071,,1,1
HAMILTON GO CENTRE,31861,0,14601_merged_1912821,5244,b_475209,1,1906078,,1,1
HAMILTON GO CENTRE,31861,0,14601_merged_1912821,5244,b_475210,1,1906079,,1,1
UNIVERSITY PLAZA,31737,0,1_merged_1912824,5224,b_474230,1,1894227,,1,1
UNIVERSITY PLAZA,31737,0,1_merged_1912824,5224,b_474602,1,1894226,,1,1
UNIVERSITY PLAZA,31737,0,1_merged_1912824,5224,b_474604,1,1894225,,1,1
UNIVERSITY PLAZA,31737,0,1_merged_1912824,5224,b_474609,1,1894224,,1,1
UNIVERSITY PLAZA,31737,0,1_merged_1912824,5224,b_474232,1,1894223,,1,1
UNIVERSITY PLAZA,31737,0,1_merged_1912824,5224,b_474607,1,1894222,,1,1
UNIVERSITY PLAZA,31737,0,1_merged_1912824,5224,b_474231,1,1894221,,1,1
EASTGATE SQUARE,31735,0,1_merged_1912824,5224,b_474598,0,1894220,,1,1
UNIVERSITY PLAZA,31737,0,1_merged_1912824,5224,b_474605,1,1894229,,1,1
